tech_survey_start_date,tech_survey_end_date,id_respondent,tech_consent,ses_citizenship,tech_yob_quota,tech_age_screening,ses_gender,ses_province,ses_education,op_democracy_satisfaction,op_most_important_issue_text,op_most_important_local_issue_text,op_important_issue_party_other_text,op_important_local_issue_party_other_text,behav_vote_choice_other_text,behav_vote_choice_pr_other_text,behav_vote_unlikely_other_text,behav_vote_unlikely_pr_other_text,behav_vote_advance_other_text,behav_vote_lean_other_text,behav_vote_lean_pr_other_text,behav_second_choice_other_text,behav_second_choice_pr_other_text,behav_not_vote_for_other_text,op_political_interest,op_election_interest,op_important_issue_best_party,op_important_local_issue_best_party,behav_vote_choice,behav_vote_choice_pr,behav_vote_unlikely_choice,behav_vote_unlikely_pr_choice,behav_advance_vote_choice,behav_vote_lean,behav_vote_lean_pr,behav_second_choice_party,behav_second_choice_party_pr,behav_vote_likelihood,behav_vote_likelihood_pr,op_federal_government_satisfaction,op_most_important_issue_overflow1,op_most_important_issue_overflow2,op_most_important_issue_overflow3,op_most_important_issue_overflow4,op_most_important_issue_overflow5,op_party_best_issue_other_text,op_most_important_local_issue_overflow1,op_most_important_local_issue_overflow2,op_most_important_local_issue_overflow3,op_party_best_local_issue_other_text,behav_not_vote_liberal,behav_not_vote_conservative,behav_not_vote_ndp,behav_not_vote_bloc,behav_not_vote_green,behav_not_vote_peoples,behav_not_vote_other_party,behav_could_vote_any_party,behav_not_vote_dont_know,op_party_rating_liberal,op_party_rating_conservative,op_party_rating_ndp,op_party_rating_bloc,op_party_rating_green,op_party_rating_peoples,op_leader_rating_trudeau,op_leader_rating_scheer,op_leader_rating_singh,op_leader_rating_blanchet,op_leader_rating_may,op_leader_rating_bernier,op_candidate_rating_liberal,op_candidate_rating_conservative,op_candidate_rating_ndp,op_candidate_rating_bloc,op_candidate_rating_green,op_candidate_rating_peoples,op_ideology_self_placement,op_ideology_liberal,op_ideology_conservative,op_ideology_ndp,op_ideology_bloc,op_ideology_green,op_ideology_peoples,op_ideology_self_placement_post,op_leader_intelligent_trudeau,op_leader_intelligent_scheer,op_leader_intelligent_singh,op_leader_intelligent_blanchet,op_leader_intelligent_may
13790736000.0,13790736000.0,R_11aSCGTHpkvJS0Q,1.0,canadian_citizen,57.0,,female,province_quebec,professional_or_doctorate,1.0,Stopper l'immigration.,,,,,,,,,,,,,,1.0,1.0,bloc_quebecois,,bloc_quebecois,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.09,0.21,1.0,0.0,0.52,0.83,0.12,0.4,1.0,0.0,0.85,0.19,0.0,0.1,1.0,0.0,0.61,0.2,0.5,1.0,0.3,0.2,0.0,0.7,,1,0,0,1,0
13790736000.0,13790736000.0,R_2WYxyZ7YpFWRK2J,1.0,canadian_citizen,40.0,,female,province_ontario,master_degree,0.667,Budget deficit,Housing affordability for my kids,,,,,,,,,,,,,0.8,0.8,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.29,0.59,0.51,0.0,0.29,0.0,0.4,0.71,0.69,0.19,0.61,0.1,0.7,0.8,0.51,,0.49,0.5,,0.5,0.7,0.3,0.6,0.3,0.9,0.6,0,0,0,0,1
13790736000.0,13790736000.0,R_1jZAwKTyDwkYZDR,1.0,canadian_citizen,43.0,,male,province_ontario,professional_or_doctorate,0.333,Politicians don't the truth about they are planning.,,None,,,,,,,,,,,,0.7,0.7,other,,conservative_party_canada,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.39,0.64,0.0,0.0,0.0,0.0,0.26,0.55,0.29,0.0,0.0,0.0,0.25,0.56,0.0,,0.0,0.0,0.4,0.3,0.7,0.1,1.0,0.0,1.0,,0,1,1,0,1
13790736000.0,13790736000.0,R_2PuRUF6znJaYkMN,1.0,canadian_citizen,61.0,,male,province_ontario,some_technical_college,0.667,DEBT LEVEL,,,,,,,,,,,,,,0.4,0.6,8.0,,,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.62,0.54,0.63,0.12,0.57,0.12,0.54,0.31,0.59,0.13,0.56,0.34,0.55,0.53,0.67,,0.51,0.43,,0.3,0.7,0.6,0.7,0.5,0.6,0.4,1,1,1,0,1
13790736000.0,13790736000.0,R_3R43XlsKECUxUl5,1.0,canadian_citizen,39.0,,male,province_ontario,bachelor_degree,0.667,Climate change,Transit,,,,,,,,,,,,,1.0,1.0,green_party_canada,liberal_party_canada,,,,,liberal_party_canada,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.6,0.29,0.67,0.0,0.69,0.0,0.61,0.32,0.73,0.0,0.74,0.0,0.31,0.31,0.7,,0.51,0.0,0.5,0.5,0.7,0.3,0.5,0.4,1.0,,1,1,1,1,1
13790736000.0,13790736000.0,R_1jwBcV0A4deBSHU,1.0,canadian_citizen,76.0,,other,province_alberta,completed_technical_college,0.0,Indigenous rights,Funding for low income families,,,,,,,,,,,,,0.9,0.9,new_democratic_party,8.0,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,,0.0,1.0,0.2,0.87,0.2,0.2,0.0,0.91,0.35,1.0,0.33,1.0,0.0,0.68,,0.69,0.0,,0.6,1.0,0.3,0.8,0.4,0.8,0.0,0,0,1,0,1
13790736000.0,13790736000.0,R_2e9z0fGLhONFDvj,1.0,canadian_citizen,44.0,,male,province_british_columbia,bachelor_degree,0.667,healthcare,healthcare,,,,,,,,,,,,,0.9,0.9,new_democratic_party,new_democratic_party,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.42,0.51,0.5,0.0,0.47,0.0,0.19,0.54,0.59,0.31,0.51,0.0,0.3,0.51,0.4,,0.28,0.0,,0.3,0.7,0.3,0.3,0.2,1.0,0.7,0,0,1,0,0
13790736000.0,13790736000.0,R_29bqvDo55jxHTHY,1.0,canadian_citizen,43.0,,male,province_ontario,completed_secondary,0.333,immigration,,none,,,,,,,,,,,,0.9,0.9,other,,,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.44,0.51,0.51,0.51,0.51,,0.45,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,,0.51,0.51,,0.2,0.8,0.5,0.5,0.5,0.5,,0,0,0,0,0
13790736000.0,13790736000.0,R_24i5Wb1bZlULJq6,1.0,permanent_resident,80.0,,male,province_saskatchewan,completed_secondary,0.667,Climate change,,,,,,,,,,,,,,0.8,0.7,liberal_party_canada,,,liberal_party_canada,,,,,,,green_party_canada,,1.0,1.0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1.0,0.61,0.47,0.6,0.82,0.63,0.99,0.52,0.52,0.54,0.54,0.51,0.99,0.67,0.5,,0.65,0.6,,1.0,0.6,0.7,0.6,0.7,0.7,0.7,1,0,0,0,0
13790736000.0,13790736000.0,R_25Zr4CbSr1lodqb,1.0,canadian_citizen,49.0,,male,province_quebec,completed_technical_college,1.0,LA SANTÉ,,,,,,,,,,,,,,1.0,1.0,conservative_party_canada,,conservative_party_canada,,,,,,,peoples_party_canada,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.01,1.0,0.38,0.46,0.0,1.0,0.02,1.0,0.65,0.54,0.0,1.0,0.0,1.0,0.3,0.02,0.0,1.0,0.5,0.7,0.6,0.3,0.8,0.0,0.8,,0,0,0,0,0
13790736000.0,13790736000.0,R_25KiPCYXm2HOLZM,1.0,canadian_citizen,37.0,,female,province_ontario,some_technical_college,0.667,Healthcare,Taxes,,,,,,,,,,,,,0.6,0.6,8.0,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.51,0.51,,0.51,0.51,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
13790736000.0,13790736000.0,R_2uBuDjGbEay3awE,1.0,canadian_citizen,39.0,,male,province_ontario,completed_technical_college,0.0,Inequality,,Spiritual Party,,,,,,,,,,,,1.0,1.0,other,,,,,,,,,,,0.25,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.54,0.53,0.54,0.54,0.53,0.53,0.52,0.52,0.53,0.52,0.53,0.52,0.52,0.52,0.53,,0.54,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,0,0,0,0
13790736000.0,13790736000.0,R_3rYchv1RgdSiYJc,1.0,permanent_resident,55.0,,female,province_quebec,bachelor_degree,0.667,climate,,,,,,,,,,,,,,0.7,0.7,green_party_canada,,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,0.667,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0.76,0.31,0.82,0.13,0.74,0.22,0.73,0.39,0.82,0.34,0.7,0.25,0.65,0.36,0.64,0.38,0.64,0.32,,0.2,0.9,0.3,0.7,0.6,0.4,0.2,1,0,1,0,0
13790736000.0,13790736000.0,R_3M6vVR1nqzyUFQb,1.0,canadian_citizen,46.0,,female,province_ontario,bachelor_degree,0.333,Fiscal responsibility,,,,,,,,,,,,,,0.8,0.8,conservative_party_canada,,,,,,conservative_party_canada,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0.71,,0.0,,,0.3,,,0.5,,,,,,,,,,,,,,,,,0,0,0,0,0
13790736000.0,13790736000.0,R_3fcMzV2KjT8yUXo,1.0,canadian_citizen,70.0,,male,province_ontario,professional_or_doctorate,1.0,environnement,,,,,,,,,,,,,,1.0,1.0,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.2,0.02,1.0,0.8,1.0,0.75,0.0,0.0,1.0,0.82,0.69,0.78,0.31,0.5,1.0,,1.0,0.68,,0.2,0.3,0.8,0.6,0.7,0.7,,0,0,1,1,1
13790736000.0,13790736000.0,R_3jfa7LEXk2krLPu,1.0,canadian_citizen,81.0,,female,province_ontario,no_schooling,1.0,,,,,,,,,,,,,,,0.4,,,,green_party_canada,,,,,,,peoples_party_canada,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.91,1.0,1.0,0.87,0.83,1.0,0.04,1.0,0.0,0.06,,,,,,,,,,,,,,,,1,0,1,0,0
13790736000.0,13790736000.0,R_1Ka28yb5rFMEzBD,1.0,canadian_citizen,71.0,,male,province_quebec,some_technical_college,0.333,Je ne sais pas quoi dire réellement,,,,,,,,,,,,,,0.6,0.5,conservative_party_canada,,peoples_party_canada,,,,,,,bloc_quebecois,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,0.52,0.39,0.61,0.9,0.63,0.0,0.71,1.0,0.75,0.79,0.69,0.68,0.86,0.68,0.65,0.8,0.64,,0.6,0.7,0.8,0.7,0.6,0.7,0.7,0,0,1,0,0
13790736000.0,13790736000.0,R_1Cg4mmtinV0V9zs,1.0,canadian_citizen,36.0,,male,province_ontario,some_university,0.333,Liberal corruption,,,,,,,,,,,,,,0.9,1.0,conservative_party_canada,,,,,,conservative_party_canada,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.88,0.0,0.0,0.0,0.76,0.0,0.89,0.0,0.0,0.0,0.79,0.0,0.93,0.0,,0.2,0.58,0.6,0.0,0.7,0.0,0.0,0.0,0.8,,0,1,0,0,0
13790736000.0,13790736000.0,R_UydVBBCUA0rYfKN,1.0,canadian_citizen,36.0,,female,province_ontario,bachelor_degree,1.0,heathcare,public transit,,,,,,,,,,,,,1.0,1.0,conservative_party_canada,conservative_party_canada,,,,,conservative_party_canada,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.95,0.0,0.0,0.51,0.9,0.0,1.0,0.6,0.4,0.7,0.9,0.51,0.9,0.51,,0.51,0.51,,0.5,0.8,0.1,0.3,0.4,0.9,0.8,0,1,1,1,1
13790736000.0,13790736000.0,R_3EFJ1JvCAYf80yd,1.0,canadian_citizen,45.0,,female,province_quebec,bachelor_degree,0.667,corruption,,,,,,,,,,,,,,0.1,0.1,8.0,,,,,,,,,,,0.25,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.26,0.33,0.4,,0.4,0.27,0.51,0.51,0.51,0.51,0.51,0.51,0.38,0.29,0.38,0.25,0.27,0.28,,0.4,0.8,0.3,0.3,0.3,0.9,0.4,0,0,1,0,0
13790736000.0,13790736000.0,R_1DMwfF0E05NuAXv,1.0,canadian_citizen,71.0,,other,province_ontario,bachelor_degree,0.333,wealth distribution,,,,,,,,,,,,,,0.7,0.8,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,1.0,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.7,0.0,1.0,0.0,0.9,0.0,0.8,0.0,1.0,0.02,0.9,0.0,,,,,,,,0.5,1.0,0.3,0.8,0.2,1.0,0.2,0,0,1,0,0
13790736000.0,13790736000.0,R_3I3lCf44rYi8YYr,1.0,canadian_citizen,48.0,,female,province_british_columbia,completed_secondary,,DO NOT KNOW,,,,,,,,,,,,,,0.0,0.6,8.0,,,,,,,,,,,0.5,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.19,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1
13790736000.0,13790736000.0,R_3rTAd2lwbCg05UU,1.0,canadian_citizen,38.0,,female,province_british_columbia,bachelor_degree,0.667,child poverty,,,,,,,,,,,,,,0.7,0.9,8.0,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,0.4,0.8,0.4,0.81,0.06,0.6,0.4,1.0,0.46,1.0,0.44,0.64,0.65,1.0,,0.66,0.53,,0.4,0.6,0.2,0.9,0.2,1.0,0.2,1,1,1,1,1
13790736000.0,13790736000.0,R_RUApveQZG4sBEUp,1.0,canadian_citizen,48.0,,male,province_ontario,bachelor_degree,1.0,economy,health care,,,,,,,,,,,,,0.7,0.9,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.75,0.73,0.59,0.54,0.57,0.62,0.64,0.67,0.58,0.54,0.55,0.55,0.7,0.6,0.65,,0.62,0.65,0.8,0.8,0.6,0.6,0.6,0.6,0.7,,1,1,1,0,0
13790736000.0,13790736000.0,R_2B5O9OzMK3da6hm,1.0,canadian_citizen,65.0,,female,province_quebec,bachelor_degree,0.667,Climate change,Housing,,,,,,,,,,,,,0.9,0.8,green_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.88,0.0,0.88,0.2,0.9,0.7,0.89,0.0,0.89,0.85,0.91,0.89,0.79,0.34,0.78,0.74,0.8,0.79,0.4,0.4,1.0,0.4,1.0,0.4,0.4,,1,1,1,1,1
13790736000.0,13790736000.0,R_0P65CTNDV9MrSYV,1.0,canadian_citizen,76.0,,female,province_ontario,professional_or_doctorate,0.0,Not voting for liberals or democrats,Not voting for liberals or democrats,,,,,,,,,,,,,0.8,1.0,conservative_party_canada,conservative_party_canada,,,,,conservative_party_canada,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.01,0.15,0.03,0.72,0.0,1.0,0.03,0.35,0.05,0.71,,,,,,,1.0,0.0,1.0,0.0,,0.0,0.7,,0,1,0,0,0
13790736000.0,13790736000.0,R_12otyZM9Ukc17yT,1.0,canadian_citizen,36.0,,female,province_ontario,some_secondary,0.667,climate change,funding for schools,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.78,0.33,0.62,0.11,,0.5,0.75,0.6,0.69,,,0.3,0.63,0.29,,,0.37,,0.7,0.7,0.2,0.8,0.2,,0.5,,1,1,1,0,1
13790736000.0,13790736000.0,R_4Z2slksvDWZ0JIR,1.0,canadian_citizen,46.0,,male,province_ontario,some_technical_college,0.667,ALL,,,,,,,,,,,,,,0.7,0.8,liberal_party_canada,,,,,,liberal_party_canada,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.84,0.17,0.39,0.16,0.62,0.39,0.93,0.51,0.51,0.36,0.6,0.4,0.7,0.51,0.51,,0.51,0.51,,0.7,0.2,0.4,0.2,0.5,0.2,0.5,1,0,0,0,0
13790736000.0,13790736000.0,R_3snXiJKlSBz5S3j,1.0,canadian_citizen,42.0,,female,province_ontario,completed_technical_college,0.667,HEALTH CARE,,,,,,,,,,,,,,0.5,0.5,new_democratic_party,,,,,,,,,,,0.75,,0.667,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0.64,0.74,0.82,0.25,0.2,0.23,0.67,0.18,0.74,0.41,0.6,0.64,0.69,0.12,0.76,,0.27,0.33,0.5,0.6,0.3,0.7,0.3,0.3,0.2,,1,0,1,0,1
13790736000.0,13790736000.0,R_USZh1NpZoMP8Z8d,1.0,canadian_citizen,42.0,,male,province_ontario,completed_technical_college,0.667,lower taxation,,,,,,,,,,,,,,0.2,0.2,8.0,,,,,,,,,,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0.39,0.35,0.47,0.32,0.4,0.4,0.64,0.39,0.65,0.51,0.58,0.45,0.57,0.53,0.54,,0.46,0.48,0.5,0.0,1.0,0.4,0.8,0.5,0.5,,0,0,1,0,1
13790736000.0,13790736000.0,R_26bixIUQz9rzsn5,1.0,canadian_citizen,72.0,,female,province_ontario,some_university,0.333,Women's health,Affordable housing,,,,,,,,,,,,,0.9,0.9,new_democratic_party,new_democratic_party,,,,,liberal_party_canada,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.75,0.04,0.9,,0.31,0.0,0.7,0.05,0.9,0.65,0.15,0.0,0.8,0.05,0.75,,0.1,0.0,0.2,0.4,0.8,0.2,0.4,0.6,1.0,,1,0,1,1,0
13790736000.0,13790736000.0,R_rchXbmw7p7labKN,1.0,canadian_citizen,38.0,,male,province_new_brunswick,completed_secondary,0.333,senior health care,not really a rep from our community,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,8.0,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.62,0.38,0.42,0.0,0.62,0.14,0.65,0.09,0.51,0.01,0.54,0.38,0.6,,,,0.6,,,,,,,,,,1,1,1,1,1
13790736000.0,13790736000.0,R_2Esjw7U9Ywk2nl4,1.0,canadian_citizen,35.0,,male,province_british_columbia,bachelor_degree,,,,,,,,,,,,,,,,0.6,0.6,,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.62,0.41,0.38,0.13,0.42,0.3,0.63,0.51,0.39,0.31,0.52,0.51,0.59,0.51,0.41,,0.45,0.35,,,,,,,,0.5,0,0,0,0,0
13790736000.0,13790736000.0,R_yw36PqwzUTAv8T7,1.0,canadian_citizen,69.0,,female,province_quebec,completed_technical_college,0.667,Cost of living,Healthcare,,,,,,,,,,,,,0.2,0.3,bloc_quebecois,liberal_party_canada,,,,,bloc_quebecois,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.21,0.59,0.6,0.4,0.23,0.67,0.0,0.71,0.7,0.34,0.0,0.51,0.35,0.32,0.46,0.43,0.46,0.5,,,,,,,,1,0,1,1,0
13790736000.0,13790736000.0,R_sTBf58mV8uuWBwZ,1.0,canadian_citizen,41.0,,female,province_newfoundland_and_labrador,completed_secondary,0.667,Cost of living,Cost of living,,,,,,,,,,,,,0.7,0.9,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.74,0.19,1.0,0.1,0.54,0.16,0.8,0.0,0.97,0.22,0.61,0.12,0.84,0.11,0.59,,0.34,0.04,0.5,0.5,0.4,0.6,0.3,0.4,0.3,,0,0,1,0,0
13790736000.0,13790736000.0,R_1OP6Dia1EPYGc97,1.0,canadian_citizen,42.0,,female,province_ontario,completed_secondary,0.667,taxes,,,,,,,,,,,,,,0.9,0.9,conservative_party_canada,,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.94,0.59,0.04,0.56,0.04,0.0,0.95,0.83,0.06,0.57,0.0,0.02,0.95,0.55,,0.66,0.08,,0.0,0.9,0.5,0.2,0.3,0.5,0.8,0,1,1,0,1
13790736000.0,13790736000.0,R_3j6D9sgxPfbFF3W,1.0,canadian_citizen,47.0,,female,province_quebec,some_technical_college,0.667,Cost of living,Affordable housing,,,,,,,,,,,,,1.0,1.0,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,conservative_party_canada,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.83,0.83,0.0,0.82,0.0,1.0,0.82,0.85,0.0,0.81,0.0,0.82,0.81,0.83,0.0,0.81,0.0,,1.0,0.0,0.8,0.0,0.8,0.0,1.0,1,1,1,0,1
13790736000.0,13790736000.0,R_BFB7kpRNCBLnmyR,1.0,canadian_citizen,59.0,,female,province_alberta,some_technical_college,0.667,Health issues,,,,,,,,,,,,,,,0.5,new_democratic_party,,,,,,,,,,,0.25,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.77,0.52,0.53,0.27,0.52,0.29,0.65,0.62,0.24,0.69,0.33,0.65,0.66,0.41,0.38,,0.4,0.36,0.4,0.6,0.7,0.4,0.4,0.2,0.2,,0,1,0,0,0
13790736000.0,13790736000.0,R_3nucb9yxrsEDlSO,1.0,canadian_citizen,79.0,,male,province_british_columbia,some_university,1.0,Moving forward on progress for the middle class and those working hard to join it,,,,,,,,,,,No other party,,,1.0,1.0,liberal_party_canada,,liberal_party_canada,,,,,,,other,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.6,0.3,0.9,0.0,0.1,0.6,1.0,,1,0,0,0,0
13790736000.0,13790736000.0,R_a3EdTCehXIIcpAB,1.0,canadian_citizen,73.0,,female,province_ontario,bachelor_degree,0.667,Crime,Unemployment,,,,,,,,,,,,,,0.9,8.0,8.0,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.82,0.22,0.91,0.06,0.74,0.05,0.85,0.12,0.99,0.09,0.82,0.11,0.84,,0.84,,0.74,,,,,,,,,,1,0,1,0,1
13790736000.0,13790736000.0,R_2uxmA4WNcvoHDsY,1.0,canadian_citizen,37.0,,female,province_quebec,completed_technical_college,0.333,,,,,,,,,,,,,,,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.53,0.6,0.61,0.56,0.38,0.6,0.43,0.43,0.46,0.43,0.59,0.32,0.45,0.44,0.44,0.44,0.44,0.45,,,,,,,,,0,0,0,0,0
13790736000.0,13790736000.0,R_ZreQuuaIz1K2G5j,1.0,canadian_citizen,45.0,,male,province_british_columbia,bachelor_degree,0.667,climate change,high housing costs,,,,,,,,,,,,,1.0,0.9,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0.9,0.0,0.67,0.4,0.43,0.11,0.84,0.65,0.58,,0.03,0.09,0.3,0.4,1.0,0.4,0.7,0.1,0.6,,1,0,1,0,1
13790736000.0,13790736000.0,R_9sPP1TW8dxMIN3z,1.0,canadian_citizen,60.0,,female,province_quebec,some_university,0.667,Our infrastructure are collapsing,Respect provincial sectors of responsibility,,,,,,,,,,,,,0.3,0.3,conservative_party_canada,8.0,,,,,,,,,,0.5,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.51,0.5,0.19,0.12,0.16,0.32,0.44,0.45,0.15,0.13,0.13,0.21,0.44,0.4,0.26,0.22,0.2,0.26,0.7,0.5,0.6,0.4,0.7,0.3,0.8,,0,1,0,0,0
13790736000.0,13790736000.0,R_2dmTwM2s2OVjR0q,1.0,canadian_citizen,36.0,,male,province_quebec,some_technical_college,0.667,Climate change,,,,,,,,,,,,,,0.8,1.0,liberal_party_canada,,,,,,liberal_party_canada,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.87,0.0,0.61,0.51,0.0,0.13,0.91,0.03,0.79,0.0,0.79,0.07,0.87,0.0,0.52,0.52,0.52,0.0,,,,,,,,0.5,1,0,1,1,1
13790736000.0,13790736000.0,R_2DTV8CzpVnPQ0JP,1.0,canadian_citizen,57.0,,male,province_ontario,completed_secondary,1.0,Healthcare,Economy,,,,,,,,,,,,,0.9,0.9,new_democratic_party,liberal_party_canada,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.86,0.91,0.79,0.64,0.8,0.71,0.84,0.83,0.8,0.83,0.8,0.75,0.89,0.84,0.84,,0.85,0.78,0.3,0.9,0.8,0.8,0.8,0.9,0.8,,1,0,0,0,0
13790736000.0,13790736000.0,R_1ltTP88hM4gNULG,1.0,canadian_citizen,61.0,,male,province_british_columbia,bachelor_degree,0.667,the economy,the cost of housing,,,,,,,,,,,,,0.9,0.9,liberal_party_canada,new_democratic_party,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.73,0.53,0.64,0.05,0.16,0.0,0.37,0.54,0.74,0.01,0.02,0.02,0.63,0.56,0.74,,0.37,0.01,0.4,0.6,0.7,0.3,0.2,0.1,0.9,,0,0,1,0,0
13790736000.0,13790736000.0,R_1Qgy9xTrIu8lf0V,1.0,canadian_citizen,58.0,,male,province_british_columbia,some_secondary,,V5r2y1,V5r2y1,,,,,,,,,,,,,0.7,0.7,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,new_democratic_party,,0.75,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.21,0.69,0.95,0.28,0.35,0.35,0.13,0.68,0.93,0.34,0.26,0.23,0.29,0.73,0.64,,0.37,0.27,0.6,0.2,0.5,0.7,0.3,0.3,0.2,,0,0,1,0,0
13790736000.0,13790736000.0,R_wMOd07e3vxfKz0R,1.0,canadian_citizen,36.0,,male,province_ontario,completed_technical_college,0.667,enviroment,housing,,,,,,,,,,,,,0.1,0.6,green_party_canada,new_democratic_party,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.3,0.52,0.51,0.51,0.51,0.61,0.28,0.74,0.54,0.51,0.56,0.51,0.4,0.66,0.43,,0.51,0.46,,0.5,0.5,0.5,0.5,0.5,0.5,,0,0,0,0,0
