id_respondent,tech_date_response,tech_language_survey,op_internet_voting,behav_internet_voting_intent,op_internet_voting_confidence,op_coercion_concern,op_privacy_concern,op_fraud_concern,op_turnout_increase,op_voting_ease,op_accuracy_improvement,ses_age_group,ses_gender,ses_region
43331681365,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.0,45-54,male,outaouais
79519395025,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,cote_nord
94718221364,2019-09-28,french,0.333,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.667,55-64,male,montreal
68370747613,2019-09-28,french,0.0,0.0,0.0,0.333,,0.333,0.0,0.0,0.0,65+,female,mauricie
37328674841,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,estrie
33700855742,2019-09-28,french,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.333,55-64,male,cote_nord
44825728697,2019-09-28,french,0.667,0.667,0.667,1.0,1.0,1.0,0.667,0.333,0.667,55-64,male,nord_du_quebec
78775646942,2019-09-28,french,0.667,1.0,0.667,0.333,0.0,1.0,0.333,0.333,,25-34,female,outaouais
73278697489,2019-09-28,english,0.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,45-54,male,cote_nord
80098975274,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,45-54,male,outaouais
39879739557,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,25-34,male,outaouais
84958089124,2019-09-28,french,1.0,1.0,1.0,1.0,0.333,1.0,0.667,0.667,0.667,35-44,male,cote_nord
87139111561,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,,18-24,female,estrie
22658549188,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,25-34,female,outaouais
88160094444,2019-09-28,french,0.333,0.0,0.333,0.0,0.333,0.333,0.0,0.0,,25-34,female,capitale_nationale
83540930876,2019-09-28,french,0.667,0.667,0.667,0.333,0.333,0.667,0.333,0.333,0.667,55-64,female,estrie
94445387368,2019-09-28,french,0.0,0.333,0.333,0.0,0.333,0.333,0.333,0.333,,35-44,female,monteregie
80025853310,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,18-24,male,bas_saint_laurent
20019036587,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,laval
91776569686,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.333,35-44,male,mauricie
25227222943,2019-09-28,french,0.0,0.0,0.667,0.0,0.0,1.0,0.0,0.0,0.667,25-34,male,mauricie
38242059488,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,45-54,male,outaouais
27956911759,2019-09-28,french,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.333,25-34,male,cote_nord
29545076605,2019-09-28,french,0.333,0.333,0.333,0.333,0.333,0.333,0.0,0.0,0.333,55-64,female,outaouais
80196746774,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,45-54,female,mauricie
12759054964,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.0,35-44,male,capitale_nationale
63256548473,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,female,centre_du_quebec
83011767097,2019-09-28,french,1.0,1.0,1.0,1.0,0.0,1.0,0.667,0.333,1.0,55-64,female,capitale_nationale
22497178525,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.0,0.0,45-54,female,monteregie
12671580050,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,female,estrie
87507091918,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.667,25-34,female,mauricie
30485118427,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,18-24,female,centre_du_quebec
39335434646,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,abitibi_temiscamingue
91517734712,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,35-44,female,outaouais
60214057021,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55-64,male,lanaudiere
19335960916,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,male,centre_du_quebec
54541971416,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,45-54,female,nord_du_quebec
81087928990,2019-09-28,french,1.0,1.0,0.333,1.0,0.333,1.0,0.667,0.333,0.667,25-34,male,outaouais
58772688008,2019-09-28,english,1.0,0.667,0.667,0.0,0.667,1.0,0.333,0.667,,,,cote_nord
44117369534,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,cote_nord
82664596922,2019-09-28,french,1.0,1.0,1.0,0.667,1.0,1.0,1.0,1.0,1.0,65+,female,laval
63038933891,2019-09-28,french,0.333,0.333,0.333,0.0,0.0,1.0,0.333,0.333,0.0,65+,male,outaouais
72892234591,2019-09-28,french,0.333,0.0,0.333,1.0,1.0,1.0,0.0,0.0,0.333,45-54,female,cote_nord
77793038681,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,cote_nord
49056971588,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,55-64,male,nord_du_quebec
41127874455,2019-09-28,french,0.333,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.667,35-44,male,chaudiere_appalaches
45279225771,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,nord_du_quebec
49352036749,2019-09-28,french,1.0,1.0,1.0,0.0,0.0,1.0,0.667,0.667,1.0,35-44,female,capitale_nationale
87693016707,2019-09-28,french,0.333,0.333,0.333,0.333,0.333,1.0,0.0,0.0,0.333,25-34,female,montreal
39170746608,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,18-24,female,nord_du_quebec
53482371666,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,chaudiere_appalaches
22201816662,2019-09-28,french,0.0,0.0,0.333,0.667,0.667,0.667,0.0,0.0,0.0,65+,male,cote_nord
70019397369,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,cote_nord
74711446815,2019-09-28,french,0.0,0.0,0.0,1.0,0.667,0.667,0.0,0.0,0.0,35-44,male,cote_nord
46305982570,2019-09-28,french,0.0,0.0,0.0,,0.333,0.333,0.0,0.0,0.0,18-24,male,cote_nord
27239562296,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,25-34,female,capitale_nationale
28263889073,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,female,capitale_nationale
13365897708,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,55-64,male,capitale_nationale
53609114886,2019-09-28,french,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,55-64,male,capitale_nationale
22265459210,2019-09-28,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.0,0.667,45-54,male,saguenay_lac_saint_jean
13172280611,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,estrie
56019065164,2019-09-28,french,1.0,1.0,1.0,0.667,0.667,1.0,0.667,0.667,1.0,55-64,female,lanaudiere
89336152541,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,female,outaouais
56382221967,2019-09-28,french,0.333,0.333,0.667,0.0,0.0,0.667,0.0,0.333,0.667,18-24,male,cote_nord
55986678029,2019-09-28,french,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.333,65+,female,capitale_nationale
38896148089,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,female,lanaudiere
57449587295,2019-09-28,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,45-54,female,outaouais
28725187933,2019-09-28,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.333,45-54,male,capitale_nationale
59965639205,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,abitibi_temiscamingue
92544687772,2019-09-28,french,1.0,0.667,0.667,,,1.0,0.333,0.667,0.667,35-44,male,
31683585921,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,25-34,male,outaouais
68641437982,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,18-24,female,centre_du_quebec
80800892493,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,18-24,female,nord_du_quebec
19886752105,2019-09-28,french,0.333,0.0,0.333,0.333,0.333,0.667,0.0,0.333,,18-24,female,outaouais
31515090088,2019-09-28,french,1.0,0.667,0.667,0.667,0.0,0.667,0.333,0.333,1.0,25-34,female,montreal
89052812394,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,capitale_nationale
12522333979,2019-09-28,french,0.667,0.333,0.667,1.0,1.0,1.0,0.0,0.0,1.0,35-44,male,abitibi_temiscamingue
41138125293,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,female,chaudiere_appalaches
16255372010,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,55-64,female,montreal
11227553055,2019-09-28,french,0.333,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,cote_nord
58698814530,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,capitale_nationale
55435552902,2019-09-28,french,0.667,1.0,0.667,0.333,0.333,1.0,0.333,0.333,0.667,55-64,female,cote_nord
47543064237,2019-09-28,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.333,45-54,male,nord_du_quebec
50649873011,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,capitale_nationale
56983022690,2019-09-28,french,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18-24,female,centre_du_quebec
91739844874,2019-09-28,french,1.0,1.0,0.667,0.333,1.0,1.0,0.667,0.333,1.0,25-34,male,abitibi_temiscamingue
26143941639,2019-09-28,french,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,outaouais
16425766133,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-24,male,cote_nord
51349594646,2019-09-28,french,0.0,0.0,0.333,0.667,0.333,0.667,0.0,0.0,0.0,45-54,male,nord_du_quebec
96094987528,2019-09-28,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,0.667,35-44,female,nord_du_quebec
18954260255,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,mauricie
36215230609,2019-09-28,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,25-34,female,nord_du_quebec
52309338814,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,cote_nord
97389936295,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,nord_du_quebec
13238692189,2019-09-28,french,1.0,1.0,0.667,1.0,1.0,1.0,0.667,0.0,1.0,35-44,female,cote_nord
61927324843,2019-09-28,english,0.667,0.667,0.333,0.333,1.0,1.0,0.0,0.0,0.667,35-44,male,cote_nord
92301243212,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,female,capitale_nationale
38955327482,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,chaudiere_appalaches
11686144052,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.667,0.667,0.333,65+,male,centre_du_quebec
23580573326,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,25-34,male,centre_du_quebec
11855032084,2019-09-28,english,1.0,1.0,1.0,0.667,0.667,1.0,1.0,1.0,1.0,18-24,male,monteregie
50267686939,2019-09-28,french,0.667,0.667,0.667,0.333,0.0,0.667,0.333,0.333,1.0,55-64,male,montreal
35753548575,2019-09-28,english,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,outaouais
21078790124,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,outaouais
39177162684,2019-09-28,french,1.0,0.667,1.0,0.0,0.333,1.0,0.333,0.333,1.0,35-44,male,capitale_nationale
85161591890,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,cote_nord
55802347855,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,55-64,female,nord_du_quebec
77674526714,2019-09-28,french,1.0,1.0,1.0,0.667,0.0,1.0,0.667,0.333,1.0,25-34,male,saguenay_lac_saint_jean
96929572351,2019-09-28,french,0.667,0.667,0.667,0.0,0.0,0.667,0.0,0.333,0.667,18-24,female,abitibi_temiscamingue
35521158073,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,capitale_nationale
90899372785,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,centre_du_quebec
19458984581,2019-09-28,french,0.0,0.0,0.333,0.333,0.0,0.667,0.0,0.0,0.667,25-34,female,centre_du_quebec
89579293484,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,18-24,female,cote_nord
54913046997,2019-09-28,french,1.0,0.667,1.0,0.0,0.333,0.667,1.0,0.667,0.667,65+,female,centre_du_quebec
56407916206,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,18-24,female,chaudiere_appalaches
75313837639,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,55-64,male,outaouais
91454015749,2019-09-28,french,1.0,1.0,0.667,0.667,0.333,0.667,0.333,0.333,0.667,45-54,male,montreal
58622836228,2019-09-28,french,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333,55-64,male,chaudiere_appalaches
84898954999,2019-09-28,french,0.0,0.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,65+,male,estrie
32482966116,2019-09-28,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,,25-34,male,estrie
40984157307,2019-09-28,english,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,cote_nord
87134374521,2019-09-28,french,1.0,1.0,1.0,0.333,0.333,1.0,0.667,0.667,1.0,55-64,female,saguenay_lac_saint_jean
50945451144,2019-09-28,french,0.667,1.0,1.0,0.333,0.333,1.0,0.667,0.667,1.0,65+,female,abitibi_temiscamingue
10208516776,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,capitale_nationale
87584143645,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,estrie
38153595014,2019-09-28,french,0.333,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.333,65+,female,cote_nord
99342290205,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,capitale_nationale
80703544404,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.667,55-64,male,gaspesie_iles_de_la_madeleine
58399272767,2019-09-28,french,0.333,0.667,0.333,0.667,0.667,1.0,0.0,0.0,0.333,,female,outaouais
21107056853,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
30193526489,2019-09-28,french,0.333,0.0,0.333,0.0,0.333,,0.0,0.0,0.333,25-34,female,cote_nord
19196717111,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,55-64,male,estrie
95387647205,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,,18-24,female,estrie
25593496757,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.333,25-34,male,capitale_nationale
22530090278,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,montreal
80082256889,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,capitale_nationale
48990169688,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,1.0,0.0,0.0,0.0,55-64,male,nord_du_quebec
68312885937,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.0,35-44,male,nord_du_quebec
27741577093,2019-09-28,french,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
68728193391,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,cote_nord
36042412274,2019-09-28,french,0.667,0.667,0.667,0.667,0.667,1.0,0.667,0.667,1.0,55-64,female,cote_nord
54897413169,2019-09-28,french,1.0,0.333,1.0,0.0,0.0,1.0,0.333,0.333,1.0,18-24,female,montreal
63806661376,2019-09-28,french,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.0,25-34,female,abitibi_temiscamingue
97534064400,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,,0.0,0.0,0.333,65+,female,saguenay_lac_saint_jean
88062029588,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,capitale_nationale
92606427045,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,female,nord_du_quebec
41987787770,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,male,montreal
47414216911,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,monteregie
56741276854,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,55-64,female,laval
58534955432,2019-09-28,french,0.667,0.667,1.0,0.333,0.333,1.0,0.333,0.333,,25-34,female,outaouais
48514963131,2019-09-28,english,1.0,1.0,0.667,0.0,1.0,1.0,0.667,0.667,,45-54,,outaouais
19213367335,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.333,35-44,male,nord_du_quebec
99237356047,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,capitale_nationale
18314064763,2019-09-28,french,1.0,0.667,0.667,0.333,0.667,1.0,0.333,0.667,0.333,25-34,male,outaouais
54772495130,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,65+,female,montreal
47330782163,2019-09-28,french,0.333,0.333,0.333,0.0,0.0,1.0,0.333,0.333,0.667,25-34,male,outaouais
45858041324,2019-09-28,french,0.0,0.0,0.667,0.333,0.333,0.667,0.0,0.0,0.667,25-34,female,outaouais
48471963134,2019-09-28,french,0.333,0.333,0.333,0.333,0.333,1.0,0.333,0.0,0.333,45-54,male,chaudiere_appalaches
85132798898,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,35-44,female,nord_du_quebec
44265130683,2019-09-28,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,35-44,male,cote_nord
81280478014,2019-09-28,english,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,25-34,male,cote_nord
67354089147,2019-09-28,english,1.0,1.0,1.0,0.333,1.0,1.0,0.0,0.333,1.0,25-34,male,cote_nord
91186317594,2019-09-28,french,1.0,0.333,0.667,0.667,0.667,0.667,0.0,0.0,0.667,35-44,female,outaouais
19048041301,2019-09-28,english,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25-34,female,cote_nord
86650719373,2019-09-28,english,0.0,0.0,0.333,0.333,0.333,1.0,0.0,0.0,0.333,35-44,female,cote_nord
93140376713,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,female,outaouais
80592923758,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,male,cote_nord
85630343033,2019-09-28,english,1.0,1.0,0.667,0.0,1.0,1.0,0.667,0.667,1.0,45-54,female,cote_nord
16090685699,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,45-54,female,outaouais
55595676289,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,male,outaouais
10606826074,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,65+,male,laval
81800463620,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1.0,45-54,female,cote_nord
91993092221,2019-09-28,french,0.667,0.333,0.667,1.0,0.333,1.0,0.0,0.333,1.0,18-24,female,estrie
12831812737,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.333,0.0,18-24,male,montreal
89911355525,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,65+,male,estrie
66571567076,2019-09-28,french,0.333,0.333,0.333,0.667,0.667,0.667,0.333,0.333,0.333,55-64,male,cote_nord
95027783498,2019-09-28,french,,0.667,0.667,0.333,1.0,1.0,0.667,0.667,1.0,35-44,male,estrie
74802250361,2019-09-28,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.333,65+,male,outaouais
65559813785,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,35-44,male,cote_nord
48423437391,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.333,65+,female,capitale_nationale
59409149045,2019-09-28,french,1.0,0.333,0.667,0.667,0.333,1.0,0.0,0.0,1.0,,male,monteregie
90564129658,2019-09-28,english,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,45-54,female,cote_nord
84757736441,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,centre_du_quebec
87803088104,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,0.0,55-64,male,montreal
91224228153,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,laval
92116918879,2019-09-28,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,,35-44,female,capitale_nationale
24685654707,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,65+,male,nord_du_quebec
92915320851,2019-09-28,french,0.0,0.0,0.333,1.0,1.0,1.0,0.0,0.0,,55-64,female,
38328095364,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.333,0.0,18-24,male,outaouais
80610470254,2019-09-28,french,0.0,0.0,0.333,0.667,0.0,1.0,0.0,0.333,0.0,35-44,male,abitibi_temiscamingue
21707937039,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,1.0,0.333,0.0,0.0,55-64,male,estrie
81567890771,2019-09-28,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,65+,male,gaspesie_iles_de_la_madeleine
90443075253,2019-09-28,french,0.0,0.333,0.0,0.0,0.0,0.333,0.333,0.0,0.333,18-24,male,abitibi_temiscamingue
82183822706,2019-09-28,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,18-24,female,capitale_nationale
15563270022,2019-09-28,french,0.333,0.0,0.0,0.0,0.333,1.0,0.333,0.0,0.0,45-54,male,capitale_nationale
62147986078,2019-09-28,french,0.667,0.333,0.667,0.0,0.0,0.667,0.0,0.0,0.667,25-34,female,nord_du_quebec
86268685755,2019-09-28,french,0.667,0.667,0.667,0.0,0.0,0.667,0.333,0.333,0.667,18-24,male,outaouais
83799473387,2019-09-28,french,0.0,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.333,45-54,male,capitale_nationale
20134679840,2019-09-28,french,0.0,0.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,55-64,female,nord_du_quebec
72115346630,2019-09-28,french,0.333,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,female,capitale_nationale
90399264148,2019-09-28,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65+,female,gaspesie_iles_de_la_madeleine
83786066682,2019-09-28,french,0.333,1.0,0.667,0.0,0.0,0.667,0.0,0.0,1.0,45-54,female,nord_du_quebec
49407114015,2019-09-28,french,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.333,18-24,male,cote_nord
34122755834,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.333,0.333,55-64,male,montreal
79092111062,2019-09-28,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,18-24,male,chaudiere_appalaches
39843872533,2019-09-28,french,0.0,0.0,0.667,0.0,0.0,1.0,0.0,0.0,0.333,18-24,female,montreal
20664368922,2019-09-28,french,1.0,1.0,0.667,0.333,0.333,0.667,0.667,0.667,1.0,65+,female,chaudiere_appalaches
43963924680,2019-09-28,french,0.333,0.0,0.333,0.333,0.667,0.667,0.0,0.0,0.0,65+,male,centre_du_quebec
74374560194,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.667,18-24,male,cote_nord
51733269379,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,male,chaudiere_appalaches
79610842504,2019-09-28,french,1.0,1.0,1.0,0.333,1.0,1.0,,,1.0,,female,chaudiere_appalaches
30686745898,2019-09-28,french,0.333,0.667,0.333,0.0,0.0,0.333,0.0,0.0,0.0,18-24,male,monteregie
44674095564,2019-09-28,french,0.333,0.333,0.333,0.667,0.0,0.333,0.333,0.0,0.667,55-64,male,outaouais
20039860985,2019-09-28,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,35-44,male,saguenay_lac_saint_jean
22591328117,2019-09-28,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,cote_nord
82477165309,2019-09-28,french,0.667,0.667,0.667,0.333,0.333,1.0,0.667,0.333,0.667,55-64,female,capitale_nationale
54970919486,2019-09-28,french,0.333,1.0,1.0,0.0,0.0,1.0,,0.333,0.333,55-64,female,cote_nord
67512754011,2019-09-28,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.333,0.667,55-64,male,centre_du_quebec
22232534538,2019-09-28,french,0.667,0.333,0.333,0.333,0.0,0.333,0.667,0.667,1.0,65+,male,outaouais
71173656844,2019-09-28,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,0.667,55-64,female,mauricie
97438458573,2019-09-28,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,,18-24,female,montreal
